SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
70112658,U70112658,S,100 acres gated farm house community with half acre and one care farm plots with exclusive club house and amenities with easy access to gachibowli bang on highway,Farm House,Hyderabad,1.0,1,2.0,7272.0,2,3,5,1.0,"23,12,24,46,25,47,26,1,5,6,9,41,42","07th Jul, 2023",1688728812000.0,1688728812000,A,R,,1,32000000,32000000,7272.0,0,0,N,"{'LATITUDE': '17.147723617837613', 'LONGITUDE': '77.74593537654307'}",3678.9588,3678.9588,"5,23,24,46,47,1,6,9,41,42,12,25,26,101,102","₹3.2 Crore, 2 bhk Farm House in Hyderabad to Bijapur highway chevella - Others",PREMIUM_LISTING,"['East Facing', 'Chevella Market Nearby', 'Gated Society', 'Overlooking Park/Garden']",2023-09-05 00:00:00,5,39600,3678.96 sq.m.,3.2 Cr,2 Bedroom Farm house in Hyderabad to Bijapur highway chevella,Freehold,Dealer: M/S FUTURE REALTY,Dealer,2023-07-07 16:50:13,1 month ago,[],"['UNDER CONSTRUCTION', 'RESALE']",,,,,1.0,,269,Hyderabad,0,,,6933,Hyderabad to Bijapur highway chevella,
70102194,Q70102194,S,Suvarna dhatri project located at yellakonda we have some investor share plots for sale we have around 10 plots for sale projet is fully completed oc recived very very close to rrr,Residential Land,Hyderabad,1.0,1,,18000.0,0,3,0,2.0,"23,24,26,5","07th Jul, 2023",1688707958000.0,1688707958000,A,R,Manvi Suvarna Dhatri,1,3600000,3600000,18000.0,340619,1016380,N,"{'LATITUDE': '17.439747', 'LONGITUDE': '78.037772'}",167.2254,167.2254,"5,23,24,26",,PREMIUM_LISTING,"['East Facing', 'Overlooking Park/Garden', 'Rain Water Harvesting']",2023-09-05 00:00:00,3,1800,167.23 sq.m.,36 L,Residential land / Plot in Yellakonda,Freehold,Dealer: M/S FUTURE REALTY,Dealer,2023-07-07 11:02:38,1 month ago,[],"['EAST FACING', 'DTCP APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE', 'RERA']",,,Manvi Suvarna Dhatri,Manvi Suvarna Dhatri,,,269,Hyderabad,1016380,Manvi Suvarna Dhatri,Manvi Suvarna Dhatri,1016253,Yellakonda,178
70031240,J70031240,S,"600 square yards villa for sale with vrv ac system installed with marble flooring , all bedroom wardrobes with veneer finish, 
Property in prime area with all aminities",Independent House/Villa,Hyderabad,1.0,1,4.0,26666.0,4,0,6,2.0,"23,24,25,26,5,6,19,8","03rd Jul, 2023",1688384924000.0,1688728065000,A,R,Visions Urjith,1,160000000,160000000,26666.0,62483,92166,N,"{'LATITUDE': '17.450947', 'LONGITUDE': '78.281192'}",557.418,557.418,"5,8,23,24,6,19,25,26,103",Visions Urjith Hall,PREMIUM_LISTING,"['Private Garden', 'Fresh Construction', 'Rain Water Harvesting']",2023-09-01 00:00:00,2,6000,557.42 sq.m.,16 Cr,4 Bedroom House in Tellapur,Freehold,Dealer: M/S FUTURE REALTY,Dealer,2023-07-03 17:18:44,1 month ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",1.0,[],Visions Urjith,Visions Urjith,3.0,,269,Hyderabad,92166,Visions Urjith,Visions Urjith,5771,Tellapur,
70030160,I70030160,S,"3 bhk east facing apartment with 3 balconies, near to kokapet sez with all around hospitals, international schools, it offices and malls and multiplex",Residential Apartment,Hyderabad,1.0,1,3.0,12000.0,2,0,5,22.0,"1,12,3,26,6,20,21","03rd Jul, 2023",1688383653000.0,1688383760000,A,R,Poulomi Avante,1,18000000,18000000,12000.0,375643,1056734,N,"{'LATITUDE': '17.39652', 'LONGITUDE': '78.33813'}",197.88339,197.88339,"20,21,1,6,12,3,26",Poulomi Avante Building,PREMIUM_LISTING,"['Fitness Center/ Gym', 'Club/ Community Center', 'Swimming Pool Available']",2023-09-01 00:00:00,1,2130,197.88 sq.m.,1.8 Cr,3 BHK Flat in Kokapet,Freehold,Dealer: M/S FUTURE REALTY,Dealer,2023-07-03 16:57:33,1 month ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",15.0,"[{'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 Hospital'}, {'text': '1 Pharmacy'}, {'text': '1 Club'}, {'text': '1 Bus Stop'}, {'text': '1 Railway Station'}, {'text': '2 Office Complexes'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '2 Miscellaneouss'}]",Poulomi Avante,Poulomi Avante,3.0,8,269,Hyderabad,1056734,Poulomi Avante,Poulomi Avante,5221,Kokapet,
62243276,L62243276,S,"Good location 1rk 275sft fully furnished studio room sale 30lakhs near botanical garden chirac public school just it caridar good investment 25k rent coming 3 year good opportunity please call me
Kodapur gachibowli financial district near hi-Tech city
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Studio Apartment,Hyderabad,1.0,1,1.0,12800.0,1,3,6,5.0,"23,5,21","15th Aug, 2023",,1686917452000,A,R,,1,3200000,3200000,12800.0,0,0,N,"{'LATITUDE': '0.0', 'LONGITUDE': '0.0'}",23.22575,23.22575,"5,21,23,101,102,103","₹32 Lac, 1 bhk Studio Apartment in Gachibowli - Bedroom",PREMIUM_LISTING,,2023-10-14 00:00:00,90,250,23.23 sq.m.,32 L,Studio Apartments / 1 RK Flats in Gachibowli,Freehold,Dealer: siri properties ,Dealer,2023-08-15 00:00:00,1 week ago,[],"['READY TO MOVE', 'RESALE']",,,,,0.0,3,269,Hyderabad,0,,,5136,Gachibowli,139
70852960,Y70852960,S,"Book your 3 BHK apartment in Osman Nagar, Hyderabad at a price ranging from Rs. 88.2 Lac to Rs. 1.09 Crore. The Muppa Melody hosts exclusively designed 7 towers, each presenting an epitome of class and simplicity.

The residential apartments have a super built-up area of 1400.0 sq. ft. to 1725.0 sq. ft. and are an under construction. With an impressive layout and a comprehensive range of amenities, like Indoor Games, Aerobics Centre, Multipurpose Hall, Toilet for drivers, Pool Table, etc., the Muppa Melody leaves no stone unturned to amaze.",Residential Apartment,Hyderabad,2.0,1,3.0,6300.0,0,0,5,17.0,N,"17th Aug, 2023",1692259314000.0,1692259319000,A,R,Muppa Melody,3,8820000,10867500,6300.0,375595,1056760,N,"{'LATITUDE': '17.439602', 'LONGITUDE': '78.287365'}",130.0642,160.257675,,Muppa Melody Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,1400,130.06-160.26  sq.m.,88.2 L - 1.09 Cr,3 BHK Flat in Osman Nagar,Freehold,Dealer: Synergy Consulting,Dealer,2023-08-17 13:31:54,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",12.0,"[{'text': '1 Connectivity'}, {'text': '6 Educations'}, {'text': '1 Hospital'}, {'text': '1 Club'}, {'text': '2 Office Complexes'}, {'text': '1 Hotels'}]",Muppa Melody,Muppa Melody,,1,269,Hyderabad,1056760,Muppa Melody,Muppa Melody,45029,Osman Nagar,
70852958,X70852958,S,"Muppa Melody is a residential project, offering a range of 2 BHK flats in Osman Nagar, Hyderabad. It hosts exclusively designed 7 towers, each presenting an epitome of class and simplicity. We bring you a chance to book your 2 BHK flat that has a super built-up area of 1010.0 sq. ft. 

It is an under construction property. With an impressive layout and a comprehensive range of amenities like Multipurpose Court, Indoor Games, Toddler Pool, Volley Ball Court, Jogging Track, etc., the project leaves no stone unturned to amaze.",Residential Apartment,Hyderabad,2.0,1,2.0,6300.0,0,0,5,17.0,N,"17th Aug, 2023",1692259312000.0,1692259313000,A,R,Muppa Melody,1,6363000,6363000,6300.0,375595,1056760,N,"{'LATITUDE': '17.439602', 'LONGITUDE': '78.287365'}",93.83203,93.83203,,Muppa Melody Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,1010,93.83 sq.m.,63.63 L,2 BHK Flat in Osman Nagar,Freehold,Dealer: Synergy Consulting,Dealer,2023-08-17 13:31:52,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",12.0,"[{'text': '1 Connectivity'}, {'text': '6 Educations'}, {'text': '1 Hospital'}, {'text': '1 Club'}, {'text': '2 Office Complexes'}, {'text': '1 Hotels'}]",Muppa Melody,Muppa Melody,,1,269,Hyderabad,1056760,Muppa Melody,Muppa Melody,45029,Osman Nagar,
68870238,A68870238,S,"3.5bhk kondapur prime location brand new east facing corner flat 9th floor
 Additional details :

The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Hyderabad,1.0,1,3.0,9696.0,2,3,1,18.0,"23,5,17,6,19,20,21","23rd Aug, 2023",1683073620000.0,1692783611000,A,R,Sumadhura Horizon,1,23999999,23999999,9696.0,336827,1007928,Y,"{'LATITUDE': '17.4609913', 'LONGITUDE': '78.3532083'}",229.934925,229.934925,"5,17,20,21,23,6,19,101,102",Sumadhura Horizon Bedroom,PREMIUM_LISTING,,2023-10-11 00:00:00,1,2475,229.93 sq.m.,2.4 Cr,3 BHK Flat in Kondapur,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-23 15:01:31,3 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",12.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Sumadhura Horizon,Sumadhura Horizon,2.0,9,269,Hyderabad,1007928,Sumadhura Horizon,Sumadhura Horizon,5560,Kondapur,
68870264,V68870264,S,"3bhk west facing 5th floor prime location kondapur
 Additional details :

The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Hyderabad,1.0,1,3.0,9750.0,2,3,1,18.0,"23,5,17,6,19,20","23rd Aug, 2023",1683074888000.0,1692781808000,A,R,Sumadhura Horizon,1,19500000,19500000,9750.0,336827,1007928,Y,"{'LATITUDE': '17.4609913', 'LONGITUDE': '78.3532083'}",185.806,185.806,"5,17,20,23,6,19,101,102",Sumadhura Horizon Hall,PREMIUM_LISTING,,2023-10-11 00:00:00,1,2000,185.81 sq.m.,1.95 Cr,3 BHK Flat in Kondapur,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-23 15:00:46,3 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",12.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Sumadhura Horizon,Sumadhura Horizon,2.0,5,269,Hyderabad,1007928,Sumadhura Horizon,Sumadhura Horizon,5560,Kondapur,
68870254,I68870254,S,"3bhk east facing corner flat 10th floor
 Additional details :

The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Hyderabad,1.0,1,3.0,9883.0,2,3,1,18.0,"23,6,19,20,21","23rd Aug, 2023",1683074434000.0,1692779411000,A,R,Sumadhura Horizon,1,16999999,16999999,9883.0,336827,1007928,Y,"{'LATITUDE': '17.4609913', 'LONGITUDE': '78.3532083'}",159.79316,159.79316,"20,21,23,6,19,101,102",Sumadhura Horizon Hall,PREMIUM_LISTING,,2023-10-11 00:00:00,1,1720,159.79 sq.m.,1.7 Cr,3 BHK Flat in Kondapur,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-23 15:00:46,3 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",12.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Sumadhura Horizon,Sumadhura Horizon,2.0,10,269,Hyderabad,1007928,Sumadhura Horizon,Sumadhura Horizon,5560,Kondapur,
68637598,R68637598,S,"4bhk triplex villa elegans imperia villas kollur orr exit no 2

Gachibowli
 Additional details :

The kitchen has been built with modular fittings.
 The house has muncipal supply supply.
You can easily park your car inside the compound
Having a provision to park 1 cars.",Independent House/Villa,Hyderabad,1.0,1,4.0,12011.0,2,4,1,3.0,"23,24,25,26,5,6,19,8","22nd Aug, 2023",1681909596000.0,1692720009000,A,R,Elegans Emperia Homes,1,43000000,43000000,12011.0,373638,1004579,Y,"{'LATITUDE': '17.412388', 'LONGITUDE': '78.347496'}",332.59274,332.59274,"5,8,23,24,6,19,25,26,101,102",Elegans Emperia Homes Bedroom,PREMIUM_LISTING,,2023-10-11 00:00:00,2,3580,332.59 sq.m.,4.3 Cr,4 Bedroom House in Kollur,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-22 21:00:39,4 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",15.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '1 Education'}, {'text': '1 Religious Place'}, {'text': '1 ATM'}, {'text': '1 Hospital'}, {'text': '1 Banks'}, {'text': '1 Park'}, {'text': '6 Office Complexes'}, {'text': '1 Miscellaneous'}]",Elegans Emperia Homes,Elegans Emperia Homes,3.0,,269,Hyderabad,1004579,Elegans Emperia Homes,Elegans Emperia Homes,46844,Kollur,
69537674,K69537674,S,"Builder price 5cr but my price 4.3cr elegans emperia homea villas 240 sq yards west facing triplex villa kollur - Tellapur exit no 2
 Additional details :

The kitchen has been built with modular fittings.
 The house has muncipal supply supply.
You can easily park your car inside the compound
Having a provision to park 1 cars.",Independent House/Villa,Hyderabad,1.0,1,4.0,10238.0,2,3,1,3.0,F,"22nd Aug, 2023",1686145378000.0,1692715208000,A,R,kollur,1,43000000,43000000,10238.0,0,0,Y,"{'LATITUDE': '17.412388', 'LONGITUDE': '78.347496'}",390.1926,390.1926,"101,102","₹4.3 Crore, 4 bhk House/Villa in Kollur - Bedroom",PREMIUM_LISTING,,2023-10-11 00:00:00,2,4200,390.19 sq.m.,4.3 Cr,4 Bedroom House in Kollur,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-22 20:00:50,4 days ago,[],"['READY TO MOVE', 'RESALE']",34.0,"[{'text': '4 Religious Places'}, {'text': '2 ATMs'}, {'text': '3 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Office Complex'}, {'text': '1 Parking'}, {'text': '1 Miscellaneous'}, {'text': '2 Librarys'}]",kollur,kollur,3.0,,269,Hyderabad,0,kollur,kollur,46844,Kollur,
68870920,M68870920,S,"2bhk flat east facing tellapur 1305 sft
 Additional details :

The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Hyderabad,1.0,1,2.0,6666.0,2,5,1,10.0,"5,6,20,21","22nd Aug, 2023",1683086316000.0,1692708610000,A,R,Aakriti Honey Dew,1,8700000,8700000,6666.0,3938,9360,Y,"{'LATITUDE': '17.412388', 'LONGITUDE': '78.347496'}",121.238415,121.238415,"5,20,21,6,101,102",Aakriti Honey Dew Hall,PREMIUM_LISTING,,2023-10-11 00:00:00,1,1305,121.24 sq.m.,87 L,2 BHK Flat in Tellapur,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-22 19:00:57,4 days ago,[],"['READY TO MOVE', 'RESALE']",34.0,"[{'text': '4 Religious Places'}, {'text': '2 ATMs'}, {'text': '3 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Office Complex'}, {'text': '1 Parking'}, {'text': '1 Miscellaneous'}, {'text': '2 Librarys'}]",Aakriti Honey Dew,Aakriti Honey Dew,2.0,9,269,Hyderabad,9360,Aakriti Honey Dew,Aakriti Honey Dew,5771,Tellapur,
68866024,I68866024,S,"2.5bhk corner flat 1605 sqfeet
 Additional details :

The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Hyderabad,1.0,1,3.0,9221.0,2,3,1,25.0,"23,5,6,20,21","22nd Aug, 2023",1683031203000.0,1692693607000,A,R,Aparna Sarovar Zenith,1,14800000,14800000,9221.0,300381,762065,Y,"{'LATITUDE': '17.413534', 'LONGITUDE': '78.339066'}",149.109315,149.109315,"5,20,21,23,6,101,102",Aparna Sarovar Zenith Hall,PREMIUM_LISTING,,2023-10-11 00:00:00,1,1605,149.11 sq.m.,1.48 Cr,3 BHK Flat in Nallagandla,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-22 14:00:41,4 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",13.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Aparna Sarovar Zenith,Aparna Sarovar Zenith,2.0,13,269,Hyderabad,762065,Aparna Sarovar Zenith,Aparna Sarovar Zenith,5769,Nallagandla,
69521026,E69521026,S,2bhk east facing flat prime location nallagandla opposite d-Mart,Residential Apartment,Hyderabad,1.0,1,2.0,9411.0,2,3,1,24.0,"23,24,5,17,6,19,20,21","21st Aug, 2023",1686104138000.0,1692613464000,A,R,Aparna Sarovar Zenith,1,11999999,11999999,9411.0,300381,762065,N,"{'LATITUDE': '17.47078', 'LONGITUDE': '78.30668'}",118.451325,118.451325,"5,17,20,21,23,24,6,19,101,102",Aparna Sarovar Zenith Building,PREMIUM_LISTING,,2023-10-11 00:00:00,1,1275,118.45 sq.m.,1.2 Cr,2 BHK Flat in Nallagandla,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-21 15:54:24,5 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",13.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Aparna Sarovar Zenith,Aparna Sarovar Zenith,1.0,13,269,Hyderabad,762065,Aparna Sarovar Zenith,Aparna Sarovar Zenith,5769,Nallagandla,
69000350,O69000350,S,1605 sft 2.5bhk east facing corner flat good ventilation 2 balconies semi furnished,Residential Apartment,Hyderabad,1.0,1,3.0,9906.0,4,3,6,25.0,"5,6,20,21","21st Aug, 2023",1683637555000.0,1692613458000,A,R,Aparna Sarovar Zenith,1,15900000,15900000,9906.0,300381,762065,N,"{'LATITUDE': '17.47078', 'LONGITUDE': '78.30668'}",149.109315,149.109315,"5,20,21,6,101,102",Aparna Sarovar Zenith Hall,PREMIUM_LISTING,"['East Facing', 'Fresh Construction', 'Gated Society', 'Corner Property']",2023-10-11 00:00:00,1,1605,149.11 sq.m.,1.59 Cr,3 BHK Flat in Nallagandla,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-21 15:54:18,5 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",13.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Aparna Sarovar Zenith,Aparna Sarovar Zenith,2.0,15,269,Hyderabad,762065,Aparna Sarovar Zenith,Aparna Sarovar Zenith,5769,Nallagandla,
69005326,Q69005326,S,"Situated in kondapur, hyderabad, sumadhura horizon is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in hyderabad is your opportunity to be a part of this community. The flat is over 1720 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. This flat lies on the 7th level of a 18 storey building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move.",Residential Apartment,Hyderabad,1.0,1,3.0,10174.0,2,3,6,18.0,"6,20,21","21st Aug, 2023",1683677326000.0,1692613457000,A,R,Sumadhura Horizon,1,17500000,17500000,10174.0,336827,1007928,N,"{'LATITUDE': '17.4609913', 'LONGITUDE': '78.3532083'}",159.79316,159.79316,"20,21,6,101,102",Sumadhura Horizon Hall,PREMIUM_LISTING,"['East Facing', 'Fresh Construction', 'Gated Society', 'Overlooking Park/Garden']",2023-10-11 00:00:00,1,1720,159.79 sq.m.,1.75 Cr,3 BHK Flat in Kondapur,Freehold,Dealer: KMR HOUSING,Dealer,2023-08-21 15:54:17,5 days ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",12.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Sumadhura Horizon,Sumadhura Horizon,2.0,7,269,Hyderabad,1007928,Sumadhura Horizon,Sumadhura Horizon,5560,Kondapur,
70101314,V70101314,S,"Mayura avenue premium villa plots @ gowdavelly near
Gundlapochampally, kompally saket bhusattva villas,
6 acre hmda approved project..

Final, lp no:000264/lo/plg/hmda/2023
Plot sizes 150, 220 & above sq yards

Sorrounding by 2.5 cr villas available, ready for construction..",Residential Land,Secunderabad,1.0,1,,34000.0,0,3,0,5.0,"23,24,26,5","07th Jul, 2023",1688704551000.0,1692067469000,A,R,,1,7480000,7480000,34000.0,0,0,N,"{'LATITUDE': '17.640228766466283', 'LONGITUDE': '78.4828090954698'}",183.94794,183.94794,"5,23,24,26","₹74.8 Lac, Land/Plot in Medchal - Land",PREMIUM_LISTING,,2023-09-05 00:00:00,3,1980,183.95 sq.m.,74.8 L,Residential land / Plot in Medchal,Freehold,Dealer: Rainbow Developers,Dealer,2023-07-07 10:05:51,1 month ago,[],"['EAST FACING', 'HMDA APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",5.0,"[{'text': '2 Hospitals'}, {'text': '1 Bus Depot'}]",,,,,268,Secunderabad,0,,,887,Medchal,
68254032,D68254032,S,Contact for plots and lands in and around hyderabad.Invest now for future excellent returns.Providing resale support also.#hyderabad only.,Residential Land,Hyderabad,1.0,1,,10000000.0,0,0,0,5.0,N,"31st Jul, 2023",1680104140000.0,1690796240000,A,R,,1,100000000,100000000,10000000.0,0,0,N,"{'LATITUDE': '17.310921', 'LONGITUDE': '78.136887'}",40468.5468,40468.5468,,"₹10 Crore, Land/Plot in Chevella - Land",PREMIUM_LISTING,,2023-09-29 00:00:00,3,435600,40468.55 sq.m.,10 Cr,Residential land / Plot in Chevella,Freehold,Dealer: Thome,Dealer,2023-07-31 15:07:20,3 weeks ago,[],"['READY TO MOVE', 'RESALE']",2.0,[{'text': '2 Hospitals'}],,,,,269,Hyderabad,0,,,5542,Chevella,
